,serie,martinez,lacalle,total_19_bal,fa_19,multi_19,fa,core,orsi,delgado
523,OCD,18.51851851851852,81.48148148148148,189.0,15.625,80.20833333333334,15.428571428571427,81.71428571428572,16.428571428571427,83.57142857142857
524,OCE,25.0,75.0,96.0,14.85148514851485,84.15841584158416,18.627450980392158,79.41176470588235,19.627450980392158,80.37254901960785
525,OCF,14.563106796116504,85.43689320388349,103.0,10.091743119266056,89.90825688073394,12.371134020618557,84.53608247422679,13.371134020618557,86.62886597938144
526,OCG,12.173913043478262,87.82608695652175,230.0,10.212765957446807,88.08510638297872,15.609756097560975,80.97560975609755,16.609756097560975,83.39024390243902
527,OCH,16.666666666666664,83.33333333333334,72.0,5.555555555555555,91.66666666666666,13.095238095238097,84.52380952380952,14.095238095238097,85.9047619047619
528,ODA,43.83912248628885,56.16087751371115,2735.0,34.59992692729266,61.49068322981367,40.762250453720505,55.42649727767696,41.762250453720505,58.237749546279495
529,ODB,23.67601246105919,76.32398753894081,321.0,18.125,80.9375,24.350649350649352,73.37662337662337,25.350649350649352,74.64935064935065
530,ODC,14.393939393939394,85.60606060606061,132.0,10.79136690647482,89.20863309352518,19.047619047619047,80.15873015873015,20.047619047619047,79.95238095238095
531,ODD,34.571062740076826,65.42893725992317,781.0,25.290322580645164,73.54838709677419,30.446194225721783,66.27296587926509,31.446194225721783,68.55380577427822
532,ODE,13.698630136986301,86.3013698630137,73.0,10.666666666666668,88.0,12.307692307692308,83.07692307692308,13.307692307692308,86.6923076923077
533,ODF,16.666666666666664,83.33333333333334,330.0,12.5,86.30952380952381,16.722408026755854,81.93979933110367,17.722408026755854,82.27759197324414
534,ODG,8.695652173913043,91.30434782608695,69.0,4.545454545454546,93.93939393939394,13.333333333333334,86.66666666666666,14.333333333333334,85.66666666666667
535,ODH,43.546889507892296,56.453110492107704,1077.0,35.674157303370784,61.42322097378277,41.53263954588458,55.4399243140965,42.53263954588458,57.46736045411542
536,ODI,43.427620632279535,56.57237936772047,601.0,36.68341708542713,60.46901172529313,42.54237288135593,52.54237288135593,43.54237288135593,56.45762711864407
537,OEA,47.222555488902216,52.777444511097784,8335.0,39.56632963820198,57.875502497259106,44.992203430490584,51.97313182199832,45.992203430490584,54.007796569509416
538,OEB,16.731517509727624,83.26848249027238,514.0,12.209302325581394,84.49612403100775,18.142548596112313,79.6976241900648,19.142548596112313,80.8574514038877
539,OEC,29.356172474896635,70.64382752510336,1693.0,21.334134615384613,75.06009615384616,27.50466708151836,70.00622277535781,28.50466708151836,71.49533291848164
540,OED,28.81118881118881,71.18881118881119,715.0,17.762237762237763,79.3006993006993,28.82096069868996,67.8311499272198,29.82096069868996,70.17903930131004
541,OEE,29.254302103250478,70.74569789674953,1569.0,21.464646464646464,76.32575757575758,24.9500998003992,71.8562874251497,25.9500998003992,74.0499001996008
542,OEF,19.421487603305785,80.57851239669421,242.0,14.705882352941178,84.03361344537814,14.644351464435147,81.17154811715481,15.644351464435147,84.35564853556485
543,OEG,25.147347740667975,74.85265225933202,509.0,16.796875,80.2734375,18.7192118226601,77.58620689655172,19.7192118226601,80.2807881773399
544,OEH,19.676945668135097,80.32305433186491,681.0,15.066469719350073,83.01329394387001,22.07001522070015,75.79908675799086,23.07001522070015,76.92998477929984
545,OEI,35.691823899371066,64.30817610062893,636.0,31.789137380191697,66.29392971246006,29.947460595446586,67.77583187390543,30.947460595446586,69.05253940455341
546,OFA,27.846364883401918,72.15363511659808,729.0,21.36986301369863,76.84931506849315,23.476968796433876,71.47102526002972,24.476968796433876,75.52303120356612
547,OFB,22.962962962962962,77.03703703703704,405.0,14.925373134328357,83.58208955223881,17.955801104972377,79.55801104972376,18.955801104972377,81.04419889502762
548,OFC,19.471153846153847,80.52884615384616,416.0,14.352941176470587,84.0,17.5,81.5,18.5,81.5
549,OFD,23.35958005249344,76.64041994750657,381.0,13.740458015267176,83.46055979643766,11.048158640226628,85.26912181303116,12.048158640226628,87.95184135977337
550,OFE,12.530712530712531,87.46928746928747,407.0,8.108108108108109,90.66339066339066,6.8181818181818175,91.47727272727273,7.8181818181818175,92.18181818181819
551,OFF,28.889650445510622,71.11034955448937,2918.0,22.35054347826087,75.78125,24.651004426285326,72.82941777323799,25.651004426285326,74.34899557371467
552,OFG,17.117117117117118,82.88288288288288,555.0,13.953488372093023,85.68872987477639,14.6,83.39999999999999,15.6,84.4
553,OGA,57.527585561997384,42.47241443800262,5347.0,49.31480776551199,47.71602588503997,55.24590163934426,40.85610200364299,56.24590163934426,43.75409836065574
554,OGB,63.09148264984227,36.90851735015773,4121.0,54.825,42.375,60.49977074736359,34.98395231545163,61.49977074736359,38.50022925263641
555,OGC,61.12898508335771,38.871014916642295,3419.0,51.56156156156156,45.37537537537538,59.599999999999994,35.285714285714285,60.599999999999994,39.400000000000006
556,OGD,59.76394849785408,40.236051502145926,932.0,53.05216426193119,44.61709211986681,58.387096774193544,39.03225806451613,59.387096774193544,40.612903225806456
557,OGE,65.94791374964996,34.052086250350044,3571.0,58.20725092777619,38.70967741935484,64.2607995707003,31.097397370539305,65.2607995707003,34.7392004292997
558,OZZ,35.685483870967744,64.31451612903226,992.0,25.63256325632563,71.3971397139714,44.39140811455847,51.94908512330947,45.39140811455847,54.60859188544153
559,PAA,35.471367841960486,64.52863215803951,7998.0,27.48803224993701,70.78609221466365,29.933452777066805,67.35346813411824,30.933452777066805,69.0665472229332
560,PAB,8.695652173913043,91.30434782608695,23.0,4.166666666666666,95.83333333333334,5.555555555555555,94.44444444444444,6.555555555555555,93.44444444444444
561,PAC,29.249011857707508,70.7509881422925,253.0,17.05426356589147,81.7829457364341,22.123893805309734,75.2212389380531,23.123893805309734,76.87610619469027
562,PAD,0.0,100.0,17.0,12.5,87.5,6.666666666666667,86.66666666666666,7.666666666666667,92.33333333333333
563,PBA,35.45717419483498,64.54282580516502,10029.0,26.510505680104558,71.90107570121646,28.360187640220275,69.00877014073018,29.360187640220275,70.63981235977973
564,PBB,32.97872340425532,67.02127659574468,94.0,21.649484536082475,78.35051546391753,18.726591760299627,78.65168539325843,19.726591760299627,80.27340823970037
565,PBC,17.36842105263158,82.63157894736842,190.0,12.105263157894736,87.89473684210526,18.726591760299627,78.65168539325843,19.726591760299627,80.27340823970037
566,PBD,32.5531914893617,67.4468085106383,940.0,23.542116630669547,75.26997840172785,25.12980269989616,73.5202492211838,26.12980269989616,73.87019730010384
567,PCA,29.545454545454547,70.45454545454545,132.0,22.058823529411764,77.20588235294119,21.73913043478261,72.17391304347827,22.73913043478261,77.26086956521739
568,PCC,6.25,93.75,32.0,5.0,90.0,7.894736842105263,84.21052631578948,8.894736842105264,91.10526315789474
569,PCD,14.285714285714285,85.71428571428571,14.0,7.6923076923076925,92.3076923076923,7.894736842105263,84.21052631578948,8.894736842105264,91.10526315789474
570,PCE,9.090909090909092,90.9090909090909,11.0,8.333333333333332,91.66666666666666,18.487394957983195,77.31092436974791,19.487394957983195,80.5126050420168
571,PCF,24.0,76.0,100.0,19.0,80.0,18.487394957983195,77.31092436974791,19.487394957983195,80.5126050420168
572,PZZ,32.04633204633205,67.95366795366795,259.0,22.633744855967077,75.30864197530863,19.35483870967742,76.49769585253456,20.35483870967742,79.64516129032258
573,QAA,50.40943944018462,49.59056055981538,26866.0,39.136994568497286,58.04164152082076,45.86089549956028,50.57545979428746,46.86089549956028,53.13910450043972
574,QBA,44.88054607508533,55.11945392491467,586.0,32.27953410981697,65.89018302828619,41.41048824593128,55.87703435804701,42.41048824593128,57.58951175406872
575,QBB,43.24631101021566,56.75368898978434,881.0,29.27927927927928,64.97747747747748,33.29383886255924,61.137440758293835,34.29383886255924,65.70616113744076
576,QBC,0.0,100.0,20.0,4.761904761904762,95.23809523809524,20.0,73.33333333333334,21.0,79.0
577,QBD,24.43438914027149,75.56561085972851,221.0,15.151515151515152,84.84848484848484,11.538461538461538,85.0,12.538461538461538,87.46153846153847
578,QBE,34.93975903614458,65.06024096385542,83.0,27.906976744186046,68.6046511627907,31.944444444444443,63.888888888888886,32.94444444444444,67.05555555555556
579,QBF,48.28042328042328,51.71957671957672,756.0,33.85826771653544,61.94225721784777,36.45699614890886,58.664955070603334,37.45699614890886,62.54300385109114
580,QBG,32.31552162849873,67.68447837150127,393.0,24.873096446700508,72.84263959390864,26.822916666666668,67.70833333333333,27.822916666666668,72.17708333333333
581,QBH,29.015544041450774,70.98445595854922,193.0,23.56020942408377,76.43979057591623,31.25,64.20454545454545,32.25,67.75
582,QBI,29.064039408866993,70.93596059113301,203.0,21.256038647342994,78.74396135265701,24.71264367816092,71.83908045977012,25.71264367816092,74.28735632183908
583,QCA,37.44049798608568,62.55950201391431,5462.0,26.812941613982893,71.03012272220155,30.846052383644246,64.97079329187865,31.846052383644246,68.15394761635575
584,QCB,45.45454545454545,54.54545454545454,11.0,11.11111111111111,88.88888888888889,40.0,60.0,41.0,59.0
585,QCC,11.538461538461538,88.46153846153845,26.0,12.0,88.0,10.0,90.0,11.0,89.0
586,QCD,20.737327188940093,79.26267281105991,217.0,17.050691244239633,81.56682027649771,15.300546448087433,77.59562841530055,16.30054644808743,83.69945355191257
587,QCE,32.98429319371728,67.01570680628272,191.0,20.918367346938776,78.06122448979592,34.40860215053764,61.82795698924731,35.40860215053764,64.59139784946237
588,QDA,25.376344086021508,74.6236559139785,930.0,19.719827586206897,79.0948275862069,23.448275862068964,73.9080459770115,24.448275862068964,75.55172413793103
589,QDB,11.926605504587156,88.07339449541286,109.0,9.090909090909092,89.0909090909091,10.638297872340425,85.1063829787234,11.638297872340425,88.36170212765957
590,QDC,25.233644859813083,74.76635514018692,2247.0,19.15367483296214,79.15367483296214,22.278832792959705,75.45159796201946,23.278832792959705,76.7211672070403
591,QDD,31.196213425129088,68.80378657487091,2324.0,23.407022106631988,74.85912440398786,27.835051546391753,70.19273868220529,28.835051546391753,71.16494845360825
592,QDE,30.312499999999996,69.6875,320.0,18.944099378881987,79.8136645962733,25.88996763754045,69.57928802588997,26.88996763754045,73.11003236245955
593,QEA,0.0,100.0,7.0,0.0,100.0,0.0,100.0,1.0,99.0
594,QEC,25.862068965517242,74.13793103448276,58.0,16.39344262295082,83.60655737704917,19.565217391304348,76.08695652173913,20.565217391304348,79.43478260869566
595,QED,9.375,90.625,64.0,5.797101449275362,92.75362318840581,14.285714285714285,84.12698412698413,15.285714285714285,84.71428571428572
596,QEF,32.662835249042146,67.33716475095785,1044.0,26.340545625587957,72.34242709313264,26.2448132780083,70.22821576763485,27.2448132780083,72.75518672199169
597,QFA,25.572519083969464,74.42748091603053,786.0,16.457286432160803,81.65829145728644,21.00515463917526,75.64432989690721,22.00515463917526,77.99484536082474
598,QFB,13.793103448275861,86.20689655172413,58.0,14.754098360655737,83.60655737704917,23.52941176470588,76.47058823529412,24.52941176470588,75.47058823529412
599,QFC,19.11764705882353,80.88235294117648,68.0,12.698412698412698,87.3015873015873,11.11111111111111,87.5,12.11111111111111,87.88888888888889
600,QFD,13.636363636363635,86.36363636363636,22.0,19.047619047619047,80.95238095238095,7.142857142857142,92.85714285714286,8.142857142857142,91.85714285714286
601,QFE,2.857142857142857,97.14285714285714,35.0,2.564102564102564,97.43589743589745,5.714285714285714,94.28571428571429,6.714285714285714,93.28571428571429
602,QFF,0.0,100.0,10.0,0.0,100.0,11.11111111111111,87.5,12.11111111111111,87.88888888888889
603,QGA,8.333333333333332,91.66666666666666,12.0,0.0,91.66666666666667,,,,
604,QGB,25.704225352112676,74.29577464788733,284.0,22.261484098939928,77.03180212014135,,,,
605,QGC,3.3333333333333335,96.66666666666667,30.0,0.0,100.0,13.526570048309178,81.15942028985506,14.526570048309178,85.47342995169082
606,QGD,34.494773519163765,65.50522648083623,287.0,24.781849912739965,74.52006980802793,26.68918918918919,69.42567567567568,27.68918918918919,72.3108108108108
607,QGE,22.115384615384613,77.88461538461539,104.0,20.37037037037037,78.7037037037037,24.444444444444443,75.55555555555554,25.444444444444443,74.55555555555556
608,QGG,18.181818181818183,81.81818181818183,11.0,8.333333333333332,91.66666666666666,15.384615384615385,84.61538461538461,16.384615384615387,83.61538461538461
609,QGH,17.599999999999998,82.39999999999999,250.0,12.851405622489958,86.74698795180723,13.526570048309178,81.15942028985506,14.526570048309178,85.47342995169082
610,QGI,46.666666666666664,53.333333333333336,15.0,20.0,73.33333333333333,37.5,56.25,38.5,61.5
611,QHA,47.4537037037037,52.54629629629629,1728.0,37.47800586510264,60.23460410557185,43.51851851851852,52.83564814814815,44.51851851851852,55.48148148148148
612,QHB,42.3469387755102,57.6530612244898,196.0,27.093596059113302,67.98029556650246,37.89473684210527,58.94736842105264,38.89473684210527,61.10526315789473
613,QHC,20.98765432098765,79.01234567901234,81.0,19.27710843373494,80.72289156626506,19.753086419753085,76.5432098765432,20.753086419753085,79.24691358024691
614,QHE,39.61474036850921,60.38525963149078,1194.0,30.550918196994992,67.19532554257096,35.4924578527063,62.20053238686779,36.4924578527063,63.5075421472937
615,QHF,56.120943952802364,43.879056047197636,1356.0,48.94736842105264,48.57142857142858,52.311078503301545,45.48789435069699,53.311078503301545,46.688921496698455
616,QHG,46.94444444444444,53.05555555555556,360.0,43.17548746518106,54.87465181058496,41.351351351351354,57.027027027027025,42.351351351351354,57.648648648648646
617,QZZ,36.90551680405834,63.09448319594166,1577.0,26.174033149171272,71.33977900552486,33.91959798994975,62.43718592964824,34.91959798994975,65.08040201005025
618,RAA,50.0,50.0,7992.0,36.993788819875775,60.9192546583851,45.687278456085075,51.37193120651175,46.687278456085075,53.312721543914925
619,RAB,40.14983644613274,59.850163553867255,9477.0,30.265674814027633,66.65249734325185,35.44303797468354,61.140360703483815,36.44303797468354,63.55696202531646
620,RAC,51.555730602599446,48.444269397400554,2539.0,35.07109004739337,63.23064770932069,44.178826451412604,53.027010245265444,45.178826451412604,54.821173548587396
621,RBA,36.986301369863014,63.013698630136986,1168.0,26.333907056798623,71.25645438898452,33.59240069084628,62.60794473229707,34.59240069084628,65.40759930915371
622,RBB,11.76470588235294,88.23529411764706,17.0,6.25,93.75,11.76470588235294,88.23529411764706,12.76470588235294,87.23529411764706
623,RBC,20.57142857142857,79.42857142857143,175.0,12.716763005780345,87.28323699421965,17.435897435897434,80.0,18.435897435897434,81.56410256410257
624,RBD,44.70574191237913,55.29425808762086,8377.0,33.68939030244839,63.69419107057129,40.03023050762061,56.41768484695807,41.03023050762061,58.96976949237939
625,RCA,15.238095238095239,84.76190476190476,105.0,15.09433962264151,83.9622641509434,17.857142857142858,80.35714285714285,18.857142857142858,81.14285714285714
626,RCB,6.756756756756757,93.24324324324324,74.0,5.405405405405405,94.5945945945946,8.333333333333332,90.47619047619048,9.333333333333332,90.66666666666667
627,RCC,31.290322580645164,68.70967741935485,310.0,18.553459119496853,80.81761006289308,25.961538461538463,71.39423076923077,26.961538461538463,73.03846153846153
628,RCD,23.394751535455054,76.60524846454496,1791.0,13.895089285714285,85.43526785714286,19.481268011527376,79.30835734870317,20.481268011527376,79.51873198847262
629,RCE,16.363636363636363,83.63636363636363,55.0,5.88235294117647,92.15686274509804,17.543859649122805,80.7017543859649,18.543859649122805,81.45614035087719
630,RCF,0.0,100.0,12.0,0.0,100.00000000000001,7.6923076923076925,92.3076923076923,8.692307692307693,91.3076923076923
631,RCG,5.555555555555555,94.44444444444444,18.0,5.555555555555555,94.44444444444444,0.0,93.33333333333334,1.0,99.0
632,RDA,26.424050632911396,73.57594936708861,632.0,17.329093799682035,81.87599364069952,18.31578947368421,79.78947368421052,19.31578947368421,80.6842105263158
633,RDB,0.0,100.0,10.0,0.0,100.0,7.142857142857142,92.85714285714286,8.142857142857142,91.85714285714286
634,RDC,35.97122302158273,64.02877697841727,278.0,20.921985815602838,76.95035460992908,36.08562691131498,61.162079510703364,37.08562691131498,62.91437308868502
635,RDD,49.411764705882355,50.588235294117645,340.0,28.362573099415204,69.00584795321637,45.40816326530612,51.78571428571429,46.40816326530612,53.59183673469388
636,RDE,35.788239890603634,64.21176010939637,5119.0,24.472906403940886,73.30049261083744,33.03964757709251,62.835402482979575,34.03964757709251,65.96035242290749
637,REA,19.230769230769234,80.76923076923077,728.0,12.597402597402596,86.49350649350649,16.917293233082706,80.57644110275689,17.917293233082706,82.0827067669173
638,REB,9.333333333333334,90.66666666666666,75.0,4.761904761904762,95.23809523809524,11.688311688311687,87.01298701298701,12.688311688311687,87.31168831168831
639,REC,36.0,64.0,25.0,20.0,80.0,27.27272727272727,72.72727272727272,28.27272727272727,71.72727272727273
640,RED,12.0,88.0,100.0,7.766990291262135,90.29126213592232,13.223140495867769,84.29752066115704,14.223140495867769,85.77685950413223
641,REE,17.976424361493123,82.02357563850687,1018.0,12.476007677543185,87.42802303262955,21.788772597526165,76.78401522359657,22.788772597526165,77.21122740247384
642,REF,8.16326530612245,91.83673469387756,49.0,8.51063829787234,91.48936170212767,11.11111111111111,88.88888888888889,12.11111111111111,87.88888888888889
643,RFA,25.64102564102564,74.35897435897436,39.0,6.976744186046512,93.02325581395348,18.421052631578945,81.57894736842105,19.421052631578945,80.57894736842105
644,RFB,34.375,65.625,64.0,21.21212121212121,78.78787878787878,25.806451612903224,70.96774193548387,26.806451612903224,73.19354838709677
645,RFC,27.73333333333333,72.26666666666667,375.0,20.72538860103627,78.49740932642487,21.197007481296758,76.55860349127182,22.197007481296758,77.80299251870323
646,RFD,10.0,90.0,60.0,5.88235294117647,94.11764705882354,12.307692307692308,86.15384615384616,13.307692307692308,86.6923076923077
647,RFE,15.873015873015872,84.12698412698413,126.0,11.71875,86.71875,20.14388489208633,77.6978417266187,21.14388489208633,78.85611510791367
648,RFF,8.148148148148149,91.85185185185185,135.0,4.225352112676056,92.95774647887323,8.053691275167784,86.5771812080537,9.053691275167784,90.94630872483222
649,RGA,41.26106194690266,58.73893805309734,904.0,28.311965811965813,70.94017094017094,40.43956043956044,57.69230769230769,41.43956043956044,58.56043956043956
650,RGB,39.092664092664094,60.907335907335906,1036.0,30.303030303030305,67.5464320625611,40.535714285714285,54.73214285714286,41.535714285714285,58.464285714285715
651,RGC,55.00000000000001,45.0,60.0,37.28813559322034,59.32203389830509,40.909090909090914,59.09090909090909,41.909090909090914,58.090909090909086
652,RGD,20.0,80.0,80.0,7.6923076923076925,91.20879120879121,12.32876712328767,87.67123287671232,13.32876712328767,86.67123287671232
653,RZZ,27.583892617449663,72.41610738255034,1490.0,18.702290076335878,79.54198473282443,33.421052631578945,62.89473684210526,34.421052631578945,65.57894736842105
654,SAA,37.49090909090909,62.509090909090915,19250.0,28.222210564968787,69.44342443476893,34.99140464703599,60.90500748627517,35.99140464703599,64.00859535296401
655,SBA,38.47244225798382,61.52755774201618,11993.0,28.796827539655755,69.0853864326696,35.7794912700523,59.84224053886378,36.7794912700523,63.2205087299477
656,SCA,14.838709677419354,85.16129032258064,155.0,9.740259740259742,88.96103896103895,12.751677852348994,85.23489932885906,13.751677852348994,86.24832214765101
657,SCB,17.56756756756757,82.43243243243244,148.0,12.676056338028168,85.21126760563381,17.829457364341085,77.51937984496124,18.829457364341085,81.17054263565892
658,SCC,33.2124143490528,66.78758565094721,2481.0,25.081833060556463,72.58592471358429,35.502471169686984,60.42009884678748,36.502471169686984,63.497528830313016
659,SDA,6.7340067340067336,93.26599326599326,297.0,4.745762711864407,94.23728813559322,7.786885245901639,90.98360655737704,8.78688524590164,91.21311475409836
660,SDB,13.705583756345177,86.29441624365482,591.0,10.26936026936027,88.21548821548822,12.5,84.00735294117646,13.5,86.5
661,SDC,7.861635220125786,92.13836477987421,318.0,6.349206349206349,92.06349206349206,7.142857142857142,91.35338345864662,8.142857142857142,91.85714285714286
662,SEA,5.88235294117647,94.11764705882352,34.0,0.0,100.0,5.555555555555555,91.66666666666666,6.555555555555555,93.44444444444444
663,SEB,7.368421052631578,92.63157894736842,190.0,6.9306930693069315,92.57425742574257,7.865168539325842,88.76404494382022,8.865168539325843,91.13483146067415
664,SEC,9.652509652509652,90.34749034749035,259.0,5.9259259259259265,93.7037037037037,11.666666666666666,86.25,12.666666666666666,87.33333333333333
665,SED,9.090909090909092,90.9090909090909,11.0,9.090909090909092,90.9090909090909,10.0,80.0,11.0,89.0
666,SEE,0.0,100.0,9.0,0.0,100.0,0.0,100.0,1.0,99.0
667,SFA,3.4482758620689653,96.55172413793103,29.0,0.0,94.11764705882354,0.0,92.85714285714286,1.0,99.0
668,SFC,10.989010989010989,89.01098901098901,182.0,6.25,91.14583333333334,12.571428571428573,85.14285714285714,13.571428571428573,86.42857142857143
669,SFD,3.1746031746031744,96.82539682539682,126.0,1.4705882352941175,98.52941176470588,2.7027027027027026,97.29729729729729,3.7027027027027026,96.29729729729729
670,SGA,15.294117647058824,84.70588235294117,85.0,8.045977011494253,88.50574712643677,24.369747899159663,65.54621848739495,25.369747899159663,74.63025210084034
671,SGB,8.737864077669903,91.2621359223301,103.0,5.05050505050505,94.94949494949495,15.306122448979592,83.67346938775509,16.306122448979593,83.6938775510204
672,SGC,19.322709163346612,80.67729083665338,1506.0,12.704649639816633,85.92010478061559,18.156228008444756,78.95847994370163,19.156228008444756,80.84377199155524
673,SGD,15.048543689320388,84.9514563106796,206.0,9.45273631840796,90.54726368159204,13.661202185792352,85.24590163934425,14.661202185792352,85.33879781420765
674,SHA,30.870279146141215,69.12972085385879,609.0,20.729684908789388,71.97346600331676,26.554621848739497,70.08403361344537,27.554621848739497,72.4453781512605
675,SHB,32.467532467532465,67.53246753246754,154.0,19.49685534591195,80.50314465408806,32.87671232876712,64.3835616438356,33.87671232876712,66.12328767123287
676,SHC,45.45454545454545,54.54545454545454,11.0,27.27272727272727,72.72727272727273,44.44444444444444,55.55555555555556,45.44444444444444,54.55555555555556
677,SHD,33.51404632824051,66.48595367175949,4058.0,23.703152146934723,74.68354430379748,32.06625033939723,64.62123269074124,33.06625033939723,66.93374966060277
678,SIA,27.652173913043477,72.34782608695653,575.0,18.620689655172416,80.6896551724138,20.15655577299413,77.69080234833659,21.15655577299413,78.84344422700588
679,SID,38.23529411764706,61.76470588235294,34.0,28.57142857142857,71.42857142857143,30.555555555555557,69.44444444444446,31.555555555555557,68.44444444444444
680,SIE,34.63054187192118,65.36945812807882,2030.0,24.25595238095238,74.65277777777777,28.85793871866295,67.85515320334262,29.85793871866295,70.14206128133705
681,SZZ,29.093369418132614,70.90663058186739,739.0,21.56573116691285,76.21861152141801,34.92884864165588,59.2496765847348,35.92884864165588,64.07115135834411
682,TAA,38.40929868094554,61.59070131905446,22971.0,30.69570530726257,66.82524441340782,36.053390700630715,60.74903437148585,37.053390700630715,62.946609299369285
683,TAB,43.25882471932841,56.741175280671584,9887.0,32.77225714865139,65.22003650375177,40.90624347462936,55.972019210691165,41.90624347462936,58.09375652537064
684,TAC,47.74193548387097,52.25806451612903,465.0,35.974304068522486,60.813704496788006,39.905213270142184,56.96682464454976,40.905213270142184,59.094786729857816
685,TAD,45.0,55.00000000000001,520.0,24.952380952380953,70.66666666666666,41.60079051383399,54.051383399209485,42.60079051383399,57.39920948616601
686,TBA,10.245901639344263,89.75409836065575,244.0,4.149377593360995,94.60580912863071,7.657657657657657,90.99099099099101,8.657657657657657,91.34234234234235
687,TBB,24.188790560471976,75.81120943952803,339.0,12.129380053908356,87.87061994609164,18.564356435643564,81.18811881188118,19.564356435643564,80.43564356435644
688,TBC,18.666666666666668,81.33333333333333,150.0,15.753424657534246,84.24657534246575,20.76923076923077,76.15384615384616,21.76923076923077,78.23076923076923
689,TBD,25.702811244979916,74.29718875502009,249.0,17.00404858299595,82.99595141700405,22.58064516129032,73.27188940092167,23.58064516129032,76.41935483870968
690,TBE,30.59125964010283,69.40874035989717,2334.0,22.386172006745362,77.02360876897134,30.505569837189373,67.35218508997428,31.505569837189373,68.49443016281063
691,TCA,40.62078272604588,59.37921727395412,3705.0,31.266774020397207,66.88137412775095,39.71875829132396,56.69938975855665,40.71875829132396,59.28124170867604
692,TCB,26.150121065375302,73.8498789346247,413.0,18.795180722891565,80.0,30.22113022113022,67.32186732186733,31.22113022113022,68.77886977886978
693,TCC,26.972477064220186,73.02752293577981,545.0,16.936936936936934,81.98198198198199,24.43991853360489,71.89409368635438,25.43991853360489,74.5600814663951
694,TCD,11.827956989247312,88.17204301075269,93.0,5.263157894736842,94.73684210526316,12.0,84.0,13.0,87.0
695,TCF,16.129032258064516,83.87096774193549,93.0,16.49484536082474,82.4742268041237,26.08695652173913,70.65217391304348,27.08695652173913,72.91304347826087
696,TCG,39.77110157367668,60.22889842632332,5592.0,29.199569274946157,69.23905240488156,41.11666072065644,56.33250089190153,42.11666072065644,57.88333927934356
697,TCH,43.655913978494624,56.344086021505376,465.0,32.112068965517246,67.02586206896552,45.82924435721296,51.61923454367027,46.82924435721296,53.17075564278704
698,TDA,28.82205513784461,71.17794486215539,798.0,23.66412213740458,75.31806615776082,29.56852791878173,69.16243654822335,30.56852791878173,69.43147208121827
699,TDB,25.333333333333336,74.66666666666667,1200.0,15.784982935153582,83.78839590443685,22.36614853195164,74.95682210708117,23.36614853195164,76.63385146804836
700,TDC,33.18435754189944,66.81564245810056,895.0,22.791712104689203,76.33587786259542,37.16216216216216,59.90990990990991,38.16216216216216,61.83783783783784
701,TDD,34.04255319148936,65.95744680851064,94.0,23.404255319148938,75.53191489361703,38.82352941176471,61.17647058823529,39.82352941176471,60.17647058823529
702,TDE,19.587628865979383,80.41237113402062,194.0,11.34020618556701,88.14432989690721,17.708333333333336,81.77083333333333,18.708333333333336,81.29166666666666
703,TEA,13.750000000000002,86.25,160.0,5.031446540880504,94.96855345911949,9.937888198757763,85.71428571428571,10.937888198757763,89.06211180124224
704,TEB,22.340425531914892,77.6595744680851,94.0,10.989010989010989,89.01098901098902,21.686746987951807,77.10843373493975,22.686746987951807,77.3132530120482
705,TEC,0.0,100.0,8.0,0.0,100.0,0.0,100.0,1.0,99.0
706,TED,33.33333333333333,66.66666666666666,2895.0,26.611796982167352,72.18792866941016,30.983949755757152,66.74808094905792,31.983949755757152,68.01605024424285
707,TFA,30.203442879499214,69.79655712050078,639.0,24.10575427682737,75.11664074650078,28.00658978583196,64.2504118616145,29.00658978583196,70.99341021416804
708,TFB,23.247232472324722,76.75276752767527,271.0,13.857677902621724,84.26966292134833,25.106382978723403,69.7872340425532,26.106382978723403,73.8936170212766
709,TFC,14.285714285714285,85.71428571428571,21.0,8.695652173913043,91.30434782608694,6.896551724137931,93.10344827586206,7.896551724137931,92.10344827586206
710,TFD,39.08157333850029,60.918426661499716,10322.0,30.526829268292683,67.70731707317073,36.03127856199858,59.88625977455062,37.03127856199858,62.96872143800142
711,TGA,33.33333333333333,66.66666666666666,255.0,24.904214559386972,74.32950191570882,29.09090909090909,65.9090909090909,30.09090909090909,69.9090909090909
712,TGB,24.056603773584907,75.94339622641509,212.0,21.3953488372093,78.13953488372093,25.0,74.41860465116278,26.0,74.0
713,TGC,27.09137709137709,72.90862290862292,1554.0,18.43137254901961,81.24183006535948,16.456456456456454,82.52252252252252,17.456456456456454,82.54354354354355
714,TGD,21.588089330024815,78.41191066997519,403.0,11.80722891566265,88.19277108433735,12.598425196850393,86.35170603674541,13.598425196850393,86.4015748031496
715,TGE,16.778523489932887,83.22147651006712,149.0,12.0,87.33333333333334,12.307692307692308,87.6923076923077,13.307692307692308,86.6923076923077
716,TZZ,30.656219392752206,69.3437806072478,2042.0,22.390396659707722,76.1482254697286,31.610337972166995,64.3638170974155,32.610337972166995,67.389662027833
717,ADB,,,,44.60431654676259,51.43884892086331,47.985347985347985,46.520146520146525,48.985347985347985,51.014652014652015
718,CLE,,,,13.333333333333334,80.0,28.57142857142857,57.14285714285714,29.57142857142857,70.42857142857143
719,DDC,,,,1.9230769230769231,98.07692307692308,3.9215686274509802,94.11764705882354,4.921568627450981,95.07843137254902
